timestamp,open,high,low,close,volume
1746713008697,99.9,100.2,99.8,100.0,50.0
1746799408697,100.0,100.3,99.9,100.1,51.5
1746885808697,100.1,100.4,100.0,100.2,53.0
1746972208697,100.2,100.5,100.1,100.3,54.5
1747058608697,100.3,100.6,100.2,100.4,56.0
1747145008697,100.4,100.7,100.3,100.5,50.0
1747231408697,100.5,100.8,100.4,100.6,51.5
1747317808697,100.6,100.9,100.5,100.7,53.0
1747404208697,100.7,101.0,100.6,100.8,54.5
1747490608697,100.8,101.1,100.7,100.9,56.0
1747577008697,99.9,100.2,99.8,100.0,50.0
1747663408697,100.0,100.3,99.9,100.1,51.5
1747749808697,100.1,100.4,100.0,100.2,53.0
1747836208697,100.2,100.5,100.1,100.3,54.5
1747922608697,100.3,100.6,100.2,100.4,56.0
1748009008697,100.4,100.7,100.3,100.5,50.0
1748095408697,100.5,100.8,100.4,100.6,51.5
1748181808697,100.6,100.9,100.5,100.7,53.0
1748268208697,100.7,101.0,100.6,100.8,54.5
1748354608697,100.8,101.1,100.7,100.9,56.0
1748441008697,99.9,100.2,99.8,100.0,50.0
1748527408697,100.0,100.3,99.9,100.1,51.5
1748613808697,100.1,100.4,100.0,100.2,53.0
1748700208697,100.2,100.5,100.1,100.3,54.5
1748786608697,100.3,100.6,100.2,100.4,56.0
1748873008697,100.4,100.7,100.3,100.5,50.0
1748959408697,100.5,100.8,100.4,100.6,51.5
1749045808697,100.6,100.9,100.5,100.7,53.0
1749132208697,100.7,101.0,100.6,100.8,54.5
1749218608697,100.8,101.1,100.7,100.9,56.0
1749305008697,99.9,100.2,99.8,100.0,50.0
1749391408697,100.0,100.3,99.9,100.1,51.5
1749477808697,100.1,100.4,100.0,100.2,53.0
1749564208697,100.2,100.5,100.1,100.3,54.5
1749650608697,100.3,100.6,100.2,100.4,56.0
1749737008697,100.4,100.7,100.3,100.5,50.0
1749823408697,100.5,100.8,100.4,100.6,51.5
1749909808697,100.6,100.9,100.5,100.7,53.0
1749996208697,100.7,101.0,100.6,100.8,54.5
1750082608697,100.8,101.1,100.7,100.9,56.0
1750169008697,99.9,100.2,99.8,100.0,50.0
1750255408697,100.0,100.3,99.9,100.1,51.5
1750341808697,100.1,100.4,100.0,100.2,53.0
1750428208697,100.2,100.5,100.1,100.3,54.5
1750514608697,100.3,100.6,100.2,100.4,56.0
1750601008697,100.4,100.7,100.3,100.5,50.0
1750687408697,100.5,100.8,100.4,100.6,51.5
1750773808697,100.6,100.9,100.5,100.7,53.0
1750860208697,100.7,101.0,100.6,100.8,54.5
1750946608697,100.8,101.1,100.7,100.9,56.0
1751033008697,99.9,100.2,99.8,100.0,50.0
1751119408697,100.0,100.3,99.9,100.1,51.5
1751205808697,100.1,100.4,100.0,100.2,53.0
1751292208697,100.2,100.5,100.1,100.3,54.5
1751378608697,100.3,100.6,100.2,100.4,56.0
1751465008697,100.4,100.7,100.3,100.5,50.0
1751551408697,100.5,100.8,100.4,100.6,51.5
1751637808697,100.6,100.9,100.5,100.7,53.0
