timestamp,open,high,low,close,volume
1777646360098,99.9,100.2,99.8,100.0,50.0
1777646660098,100.0,100.3,99.9,100.1,51.5
1777646960098,100.1,100.4,100.0,100.2,53.0
1777647260098,100.2,100.5,100.1,100.3,54.5
1777647560098,100.3,100.6,100.2,100.4,56.0
1777647860098,100.4,100.7,100.3,100.5,50.0
1777648160098,100.5,100.8,100.4,100.6,51.5
1777648460098,100.6,100.9,100.5,100.7,53.0
1777648760098,100.7,101.0,100.6,100.8,54.5
1777649060098,100.8,101.1,100.7,100.9,56.0
1777649360098,99.9,100.2,99.8,100.0,50.0
1777649660098,100.0,100.3,99.9,100.1,51.5
1777649960098,100.1,100.4,100.0,100.2,53.0
1777650260098,100.2,100.5,100.1,100.3,54.5
1777650560098,100.3,100.6,100.2,100.4,56.0
1777650860098,100.4,100.7,100.3,100.5,50.0
1777651160098,100.5,100.8,100.4,100.6,51.5
1777651460098,100.6,100.9,100.5,100.7,53.0
1777651760098,100.7,101.0,100.6,100.8,54.5
1777652060098,100.8,101.1,100.7,100.9,56.0
1777652360098,99.9,100.2,99.8,100.0,50.0
1777652660098,100.0,100.3,99.9,100.1,51.5
1777652960098,100.1,100.4,100.0,100.2,53.0
1777653260098,100.2,100.5,100.1,100.3,54.5
1777653560098,100.3,100.6,100.2,100.4,56.0
1777653860098,100.4,100.7,100.3,100.5,50.0
1777654160098,100.5,100.8,100.4,100.6,51.5
1777654460098,100.6,100.9,100.5,100.7,53.0
1777654760098,100.7,101.0,100.6,100.8,54.5
1777655060098,100.8,101.1,100.7,100.9,56.0
1777655360098,99.9,100.2,99.8,100.0,50.0
1777655660098,100.0,100.3,99.9,100.1,51.5
1777655960098,100.1,100.4,100.0,100.2,53.0
1777656260098,100.2,100.5,100.1,100.3,54.5
1777656560098,100.3,100.6,100.2,100.4,56.0
1777656860098,100.4,100.7,100.3,100.5,50.0
1777657160098,100.5,100.8,100.4,100.6,51.5
1777657460098,100.6,100.9,100.5,100.7,53.0
1777657760098,100.7,101.0,100.6,100.8,54.5
1777658060098,100.8,101.1,100.7,100.9,56.0
1777658360098,99.9,100.2,99.8,100.0,50.0
1777658660098,100.0,100.3,99.9,100.1,51.5
1777658960098,100.1,100.4,100.0,100.2,53.0
1777659260098,100.2,100.5,100.1,100.3,54.5
1777659560098,100.3,100.6,100.2,100.4,56.0
1777659860098,100.4,100.7,100.3,100.5,50.0
1777660160098,100.5,100.8,100.4,100.6,51.5
1777660460098,100.6,100.9,100.5,100.7,53.0
1777660760098,100.7,101.0,100.6,100.8,54.5
1777661060098,100.8,101.1,100.7,100.9,56.0
1777661360098,99.9,100.2,99.8,100.0,50.0
1777661660098,100.0,100.3,99.9,100.1,51.5
1777661960098,100.1,100.4,100.0,100.2,53.0
1777662260098,100.2,100.5,100.1,100.3,54.5
1777662560098,100.3,100.6,100.2,100.4,56.0
1777662860098,100.4,100.7,100.3,100.5,50.0
1777663160098,100.5,100.8,100.4,100.6,51.5
1777663460098,100.6,100.9,100.5,100.7,53.0
1777663760098,100.7,101.0,100.6,100.8,54.5
1777664060098,100.8,101.1,100.7,100.9,56.0
1777664360098,99.9,100.2,99.8,100.0,50.0
1777664660098,100.0,100.3,99.9,100.1,51.5
1777664960098,100.1,100.4,100.0,100.2,53.0
1777665260098,100.2,100.5,100.1,100.3,54.5
1777665560098,100.3,100.6,100.2,100.4,56.0
1777665860098,100.4,100.7,100.3,100.5,50.0
1777666160098,100.5,100.8,100.4,100.6,51.5
1777666460098,100.6,100.9,100.5,100.7,53.0
1777666760098,100.7,101.0,100.6,100.8,54.5
