timestamp,open,high,low,close,volume
1746713008683,99.9,100.2,99.8,100.0,50.0
1746799408683,100.0,100.3,99.9,100.1,51.5
1746885808683,100.1,100.4,100.0,100.2,53.0
1746972208683,100.2,100.5,100.1,100.3,54.5
1747058608683,100.3,100.6,100.2,100.4,56.0
1747145008683,100.4,100.7,100.3,100.5,50.0
1747231408683,100.5,100.8,100.4,100.6,51.5
1747317808683,100.6,100.9,100.5,100.7,53.0
1747404208683,100.7,101.0,100.6,100.8,54.5
1747490608683,100.8,101.1,100.7,100.9,56.0
1747577008683,99.9,100.2,99.8,100.0,50.0
1747663408683,100.0,100.3,99.9,100.1,51.5
1747749808683,100.1,100.4,100.0,100.2,53.0
1747836208683,100.2,100.5,100.1,100.3,54.5
1747922608683,100.3,100.6,100.2,100.4,56.0
1748009008683,100.4,100.7,100.3,100.5,50.0
1748095408683,100.5,100.8,100.4,100.6,51.5
1748181808683,100.6,100.9,100.5,100.7,53.0
1748268208683,100.7,101.0,100.6,100.8,54.5
1748354608683,100.8,101.1,100.7,100.9,56.0
1748441008683,99.9,100.2,99.8,100.0,50.0
1748527408683,100.0,100.3,99.9,100.1,51.5
1748613808683,100.1,100.4,100.0,100.2,53.0
1748700208683,100.2,100.5,100.1,100.3,54.5
1748786608683,100.3,100.6,100.2,100.4,56.0
1748873008683,100.4,100.7,100.3,100.5,50.0
1748959408683,100.5,100.8,100.4,100.6,51.5
1749045808683,100.6,100.9,100.5,100.7,53.0
1749132208683,100.7,101.0,100.6,100.8,54.5
1749218608683,100.8,101.1,100.7,100.9,56.0
1749305008683,99.9,100.2,99.8,100.0,50.0
1749391408683,100.0,100.3,99.9,100.1,51.5
1749477808683,100.1,100.4,100.0,100.2,53.0
1749564208683,100.2,100.5,100.1,100.3,54.5
1749650608683,100.3,100.6,100.2,100.4,56.0
1749737008683,100.4,100.7,100.3,100.5,50.0
1749823408683,100.5,100.8,100.4,100.6,51.5
1749909808683,100.6,100.9,100.5,100.7,53.0
