timestamp,open,high,low,close,volume
1777646360084,99.9,100.2,99.8,100.0,50.0
1777646660084,100.0,100.3,99.9,100.1,51.5
1777646960084,100.1,100.4,100.0,100.2,53.0
1777647260084,100.2,100.5,100.1,100.3,54.5
1777647560084,100.3,100.6,100.2,100.4,56.0
1777647860084,100.4,100.7,100.3,100.5,50.0
1777648160084,100.5,100.8,100.4,100.6,51.5
1777648460084,100.6,100.9,100.5,100.7,53.0
1777648760084,100.7,101.0,100.6,100.8,54.5
1777649060084,100.8,101.1,100.7,100.9,56.0
1777649360084,99.9,100.2,99.8,100.0,50.0
1777649660084,100.0,100.3,99.9,100.1,51.5
1777649960084,100.1,100.4,100.0,100.2,53.0
1777650260084,100.2,100.5,100.1,100.3,54.5
1777650560084,100.3,100.6,100.2,100.4,56.0
1777650860084,100.4,100.7,100.3,100.5,50.0
1777651160084,100.5,100.8,100.4,100.6,51.5
1777651460084,100.6,100.9,100.5,100.7,53.0
1777651760084,100.7,101.0,100.6,100.8,54.5
1777652060084,100.8,101.1,100.7,100.9,56.0
1777652360084,99.9,100.2,99.8,100.0,50.0
1777652660084,100.0,100.3,99.9,100.1,51.5
1777652960084,100.1,100.4,100.0,100.2,53.0
1777653260084,100.2,100.5,100.1,100.3,54.5
1777653560084,100.3,100.6,100.2,100.4,56.0
1777653860084,100.4,100.7,100.3,100.5,50.0
1777654160084,100.5,100.8,100.4,100.6,51.5
1777654460084,100.6,100.9,100.5,100.7,53.0
1777654760084,100.7,101.0,100.6,100.8,54.5
1777655060084,100.8,101.1,100.7,100.9,56.0
1777655360084,99.9,100.2,99.8,100.0,50.0
1777655660084,100.0,100.3,99.9,100.1,51.5
1777655960084,100.1,100.4,100.0,100.2,53.0
1777656260084,100.2,100.5,100.1,100.3,54.5
1777656560084,100.3,100.6,100.2,100.4,56.0
1777656860084,100.4,100.7,100.3,100.5,50.0
1777657160084,100.5,100.8,100.4,100.6,51.5
1777657460084,100.6,100.9,100.5,100.7,53.0
1777657760084,100.7,101.0,100.6,100.8,54.5
1777658060084,100.8,101.1,100.7,100.9,56.0
1777658360084,99.9,100.2,99.8,100.0,50.0
1777658660084,100.0,100.3,99.9,100.1,51.5
1777658960084,100.1,100.4,100.0,100.2,53.0
1777659260084,100.2,100.5,100.1,100.3,54.5
1777659560084,100.3,100.6,100.2,100.4,56.0
1777659860084,100.4,100.7,100.3,100.5,50.0
1777660160084,100.5,100.8,100.4,100.6,51.5
1777660460084,100.6,100.9,100.5,100.7,53.0
1777660760084,100.7,101.0,100.6,100.8,54.5
1777661060084,100.8,101.1,100.7,100.9,56.0
1777661360084,99.9,100.2,99.8,100.0,50.0
1777661660084,100.0,100.3,99.9,100.1,51.5
1777661960084,100.1,100.4,100.0,100.2,53.0
1777662260084,100.2,100.5,100.1,100.3,54.5
1777662560084,100.3,100.6,100.2,100.4,56.0
1777662860084,100.4,100.7,100.3,100.5,50.0
1777663160084,100.5,100.8,100.4,100.6,51.5
1777663460084,100.6,100.9,100.5,100.7,53.0
1777663760084,100.7,101.0,100.6,100.8,54.5
1777664060084,100.8,101.1,100.7,100.9,56.0
1777664360084,99.9,100.2,99.8,100.0,50.0
1777664660084,100.0,100.3,99.9,100.1,51.5
1777664960084,100.1,100.4,100.0,100.2,53.0
1777665260084,100.2,100.5,100.1,100.3,54.5
1777665560084,100.3,100.6,100.2,100.4,56.0
1777665860084,100.4,100.7,100.3,100.5,50.0
1777666160084,100.5,100.8,100.4,100.6,51.5
1777666460084,100.6,100.9,100.5,100.7,53.0
1777666760084,100.7,101.0,100.6,100.8,54.5
1777667060084,100.8,101.1,100.7,100.9,56.0
1777667360084,99.9,100.2,99.8,100.0,50.0
1777667660084,100.0,100.3,99.9,100.1,51.5
1777667960084,100.1,100.4,100.0,100.2,53.0
1777668260084,100.2,100.5,100.1,100.3,54.5
1777668560084,100.3,100.6,100.2,100.4,56.0
1777668860084,100.4,100.7,100.3,100.5,50.0
1777669160084,100.5,100.8,100.4,100.6,51.5
1777669460084,100.6,100.9,100.5,100.7,53.0
1777669760084,100.7,101.0,100.6,100.8,54.5
1777670060084,100.8,101.1,100.7,100.9,56.0
1777670360084,99.9,100.2,99.8,100.0,50.0
1777670660084,100.0,100.3,99.9,100.1,51.5
1777670960084,100.1,100.4,100.0,100.2,53.0
1777671260084,100.2,100.5,100.1,100.3,54.5
1777671560084,100.3,100.6,100.2,100.4,56.0
1777671860084,100.4,100.7,100.3,100.5,50.0
1777672160084,100.5,100.8,100.4,100.6,51.5
1777672460084,100.6,100.9,100.5,100.7,53.0
1777672760084,100.7,101.0,100.6,100.8,54.5
1777673060084,100.8,101.1,100.7,100.9,56.0
1777673360084,99.9,100.2,99.8,100.0,50.0
1777673660084,100.0,100.3,99.9,100.1,51.5
1777673960084,100.1,100.4,100.0,100.2,53.0
1777674260084,100.2,100.5,100.1,100.3,54.5
1777674560084,100.3,100.6,100.2,100.4,56.0
1777674860084,100.4,100.7,100.3,100.5,50.0
1777675160084,100.5,100.8,100.4,100.6,51.5
1777675460084,100.6,100.9,100.5,100.7,53.0
1777675760084,100.7,101.0,100.6,100.8,54.5
1777676060084,100.8,101.1,100.7,100.9,56.0
1777676360084,99.9,100.2,99.8,100.0,50.0
1777676660084,100.0,100.3,99.9,100.1,51.5
1777676960084,100.1,100.4,100.0,100.2,53.0
1777677260084,100.2,100.5,100.1,100.3,54.5
1777677560084,100.3,100.6,100.2,100.4,56.0
1777677860084,100.4,100.7,100.3,100.5,50.0
1777678160084,100.5,100.8,100.4,100.6,51.5
1777678460084,100.6,100.9,100.5,100.7,53.0
1777678760084,100.7,101.0,100.6,100.8,54.5
1777679060084,100.8,101.1,100.7,100.9,56.0
1777679360084,99.9,100.2,99.8,100.0,50.0
1777679660084,100.0,100.3,99.9,100.1,51.5
1777679960084,100.1,100.4,100.0,100.2,53.0
1777680260084,100.2,100.5,100.1,100.3,54.5
1777680560084,100.3,100.6,100.2,100.4,56.0
1777680860084,100.4,100.7,100.3,100.5,50.0
1777681160084,100.5,100.8,100.4,100.6,51.5
1777681460084,100.6,100.9,100.5,100.7,53.0
1777681760084,100.7,101.0,100.6,100.8,54.5
1777682060084,100.8,101.1,100.7,100.9,56.0
1777682360084,99.9,100.2,99.8,100.0,50.0
1777682660084,100.0,100.3,99.9,100.1,51.5
1777682960084,100.1,100.4,100.0,100.2,53.0
1777683260084,100.2,100.5,100.1,100.3,54.5
1777683560084,100.3,100.6,100.2,100.4,56.0
1777683860084,100.4,100.7,100.3,100.5,50.0
1777684160084,100.5,100.8,100.4,100.6,51.5
1777684460084,100.6,100.9,100.5,100.7,53.0
1777684760084,100.7,101.0,100.6,100.8,54.5
1777685060084,100.8,101.1,100.7,100.9,56.0
1777685360084,99.9,100.2,99.8,100.0,50.0
1777685660084,100.0,100.3,99.9,100.1,51.5
1777685960084,100.1,100.4,100.0,100.2,53.0
1777686260084,100.2,100.5,100.1,100.3,54.5
1777686560084,100.3,100.6,100.2,100.4,56.0
1777686860084,100.4,100.7,100.3,100.5,50.0
1777687160084,100.5,100.8,100.4,100.6,51.5
1777687460084,100.6,100.9,100.5,100.7,53.0
1777687760084,100.7,101.0,100.6,100.8,54.5
1777688060084,100.8,101.1,100.7,100.9,56.0
1777688360084,99.9,100.2,99.8,100.0,50.0
1777688660084,100.0,100.3,99.9,100.1,51.5
1777688960084,100.1,100.4,100.0,100.2,53.0
1777689260084,100.2,100.5,100.1,100.3,54.5
1777689560084,100.3,100.6,100.2,100.4,56.0
1777689860084,100.4,100.7,100.3,100.5,50.0
1777690160084,100.5,100.8,100.4,100.6,51.5
1777690460084,100.6,100.9,100.5,100.7,53.0
1777690760084,100.7,101.0,100.6,100.8,54.5
1777691060084,100.8,101.1,100.7,100.9,56.0
1777691360084,99.9,100.2,99.8,100.0,50.0
1777691660084,100.0,100.3,99.9,100.1,51.5
1777691960084,100.1,100.4,100.0,100.2,53.0
1777692260084,100.2,100.5,100.1,100.3,54.5
1777692560084,100.3,100.6,100.2,100.4,56.0
1777692860084,100.4,100.7,100.3,100.5,50.0
1777693160084,100.5,100.8,100.4,100.6,51.5
1777693460084,100.6,100.9,100.5,100.7,53.0
1777693760084,100.7,101.0,100.6,100.8,54.5
1777694060084,100.8,101.1,100.7,100.9,56.0
1777694360084,99.9,100.2,99.8,100.0,50.0
1777694660084,100.0,100.3,99.9,100.1,51.5
1777694960084,100.1,100.4,100.0,100.2,53.0
1777695260084,100.2,100.5,100.1,100.3,54.5
1777695560084,100.3,100.6,100.2,100.4,56.0
1777695860084,100.4,100.7,100.3,100.5,50.0
1777696160084,100.5,100.8,100.4,100.6,51.5
1777696460084,100.6,100.9,100.5,100.7,53.0
1777696760084,100.7,101.0,100.6,100.8,54.5
1777697060084,100.8,101.1,100.7,100.9,56.0
1777697360084,99.9,100.2,99.8,100.0,50.0
1777697660084,100.0,100.3,99.9,100.1,51.5
1777697960084,100.1,100.4,100.0,100.2,53.0
1777698260084,100.2,100.5,100.1,100.3,54.5
1777698560084,100.3,100.6,100.2,100.4,56.0
1777698860084,100.4,100.7,100.3,100.5,50.0
1777699160084,100.5,100.8,100.4,100.6,51.5
1777699460084,100.6,100.9,100.5,100.7,53.0
1777699760084,100.7,101.0,100.6,100.8,54.5
1777700060084,100.8,101.1,100.7,100.9,56.0
1777700360084,99.9,100.2,99.8,100.0,50.0
1777700660084,100.0,100.3,99.9,100.1,51.5
1777700960084,100.1,100.4,100.0,100.2,53.0
1777701260084,100.2,100.5,100.1,100.3,54.5
1777701560084,100.3,100.6,100.2,100.4,56.0
1777701860084,100.4,100.7,100.3,100.5,50.0
1777702160084,100.5,100.8,100.4,100.6,51.5
1777702460084,100.6,100.9,100.5,100.7,53.0
1777702760084,100.7,101.0,100.6,100.8,54.5
1777703060084,100.8,101.1,100.7,100.9,56.0
1777703360084,99.9,100.2,99.8,100.0,50.0
1777703660084,100.0,100.3,99.9,100.1,51.5
1777703960084,100.1,100.4,100.0,100.2,53.0
1777704260084,100.2,100.5,100.1,100.3,54.5
1777704560084,100.3,100.6,100.2,100.4,56.0
1777704860084,100.4,100.7,100.3,100.5,50.0
1777705160084,100.5,100.8,100.4,100.6,51.5
1777705460084,100.6,100.9,100.5,100.7,53.0
1777705760084,100.7,101.0,100.6,100.8,54.5
1777706060084,100.8,101.1,100.7,100.9,56.0
1777706360084,99.9,100.2,99.8,100.0,50.0
1777706660084,100.0,100.3,99.9,100.1,51.5
1777706960084,100.1,100.4,100.0,100.2,53.0
1777707260084,100.2,100.5,100.1,100.3,54.5
1777707560084,100.3,100.6,100.2,100.4,56.0
1777707860084,100.4,100.7,100.3,100.5,50.0
1777708160084,100.5,100.8,100.4,100.6,51.5
1777708460084,100.6,100.9,100.5,100.7,53.0
1777708760084,100.7,101.0,100.6,100.8,54.5
1777709060084,100.8,101.1,100.7,100.9,56.0
1777709360084,99.9,100.2,99.8,100.0,50.0
1777709660084,100.0,100.3,99.9,100.1,51.5
1777709960084,100.1,100.4,100.0,100.2,53.0
1777710260084,100.2,100.5,100.1,100.3,54.5
1777710560084,100.3,100.6,100.2,100.4,56.0
1777710860084,100.4,100.7,100.3,100.5,50.0
1777711160084,100.5,100.8,100.4,100.6,51.5
1777711460084,100.6,100.9,100.5,100.7,53.0
1777711760084,100.7,101.0,100.6,100.8,54.5
1777712060084,100.8,101.1,100.7,100.9,56.0
1777712360084,99.9,100.2,99.8,100.0,50.0
1777712660084,100.0,100.3,99.9,100.1,51.5
1777712960084,100.1,100.4,100.0,100.2,53.0
1777713260084,100.2,100.5,100.1,100.3,54.5
1777713560084,100.3,100.6,100.2,100.4,56.0
1777713860084,100.4,100.7,100.3,100.5,50.0
1777714160084,100.5,100.8,100.4,100.6,51.5
1777714460084,100.6,100.9,100.5,100.7,53.0
1777714760084,100.7,101.0,100.6,100.8,54.5
1777715060084,100.8,101.1,100.7,100.9,56.0
1777715360084,99.9,100.2,99.8,100.0,50.0
1777715660084,100.0,100.3,99.9,100.1,51.5
1777715960084,100.1,100.4,100.0,100.2,53.0
1777716260084,100.2,100.5,100.1,100.3,54.5
1777716560084,100.3,100.6,100.2,100.4,56.0
1777716860084,100.4,100.7,100.3,100.5,50.0
1777717160084,100.5,100.8,100.4,100.6,51.5
1777717460084,100.6,100.9,100.5,100.7,53.0
1777717760084,100.7,101.0,100.6,100.8,54.5
1777718060084,100.8,101.1,100.7,100.9,56.0
1777718360084,99.9,100.2,99.8,100.0,50.0
1777718660084,100.0,100.3,99.9,100.1,51.5
1777718960084,100.1,100.4,100.0,100.2,53.0
1777719260084,100.2,100.5,100.1,100.3,54.5
1777719560084,100.3,100.6,100.2,100.4,56.0
1777719860084,100.4,100.7,100.3,100.5,50.0
1777720160084,100.5,100.8,100.4,100.6,51.5
1777720460084,100.6,100.9,100.5,100.7,53.0
1777720760084,100.7,101.0,100.6,100.8,54.5
1777721060084,100.8,101.1,100.7,100.9,56.0
1777721360084,99.9,100.2,99.8,100.0,50.0
1777721660084,100.0,100.3,99.9,100.1,51.5
1777721960084,100.1,100.4,100.0,100.2,53.0
1777722260084,100.2,100.5,100.1,100.3,54.5
1777722560084,100.3,100.6,100.2,100.4,56.0
1777722860084,100.4,100.7,100.3,100.5,50.0
1777723160084,100.5,100.8,100.4,100.6,51.5
1777723460084,100.6,100.9,100.5,100.7,53.0
1777723760084,100.7,101.0,100.6,100.8,54.5
1777724060084,100.8,101.1,100.7,100.9,56.0
1777724360084,99.9,100.2,99.8,100.0,50.0
1777724660084,100.0,100.3,99.9,100.1,51.5
1777724960084,100.1,100.4,100.0,100.2,53.0
1777725260084,100.2,100.5,100.1,100.3,54.5
1777725560084,100.3,100.6,100.2,100.4,56.0
1777725860084,100.4,100.7,100.3,100.5,50.0
1777726160084,100.5,100.8,100.4,100.6,51.5
1777726460084,100.6,100.9,100.5,100.7,53.0
1777726760084,100.7,101.0,100.6,100.8,54.5
1777727060084,100.8,101.1,100.7,100.9,56.0
1777727360084,99.9,100.2,99.8,100.0,50.0
1777727660084,100.0,100.3,99.9,100.1,51.5
1777727960084,100.1,100.4,100.0,100.2,53.0
1777728260084,100.2,100.5,100.1,100.3,54.5
1777728560084,100.3,100.6,100.2,100.4,56.0
1777728860084,100.4,100.7,100.3,100.5,50.0
1777729160084,100.5,100.8,100.4,100.6,51.5
1777729460084,100.6,100.9,100.5,100.7,53.0
1777729760084,100.7,101.0,100.6,100.8,54.5
1777730060084,100.8,101.1,100.7,100.9,56.0
1777730360084,99.9,100.2,99.8,100.0,50.0
1777730660084,100.0,100.3,99.9,100.1,51.5
1777730960084,100.1,100.4,100.0,100.2,53.0
1777731260084,100.2,100.5,100.1,100.3,54.5
1777731560084,100.3,100.6,100.2,100.4,56.0
1777731860084,100.4,100.7,100.3,100.5,50.0
1777732160084,100.5,100.8,100.4,100.6,51.5
1777732460084,100.6,100.9,100.5,100.7,53.0
1777732760084,100.7,101.0,100.6,100.8,54.5
1777733060084,100.8,101.1,100.7,100.9,56.0
1777733360084,99.9,100.2,99.8,100.0,50.0
1777733660084,100.0,100.3,99.9,100.1,51.5
1777733960084,100.1,100.4,100.0,100.2,53.0
1777734260084,100.2,100.5,100.1,100.3,54.5
1777734560084,100.3,100.6,100.2,100.4,56.0
1777734860084,100.4,100.7,100.3,100.5,50.0
1777735160084,100.5,100.8,100.4,100.6,51.5
1777735460084,100.6,100.9,100.5,100.7,53.0
1777735760084,100.7,101.0,100.6,100.8,54.5
1777736060084,100.8,101.1,100.7,100.9,56.0
1777736360084,99.9,100.2,99.8,100.0,50.0
1777736660084,100.0,100.3,99.9,100.1,51.5
1777736960084,100.1,100.4,100.0,100.2,53.0
1777737260084,100.2,100.5,100.1,100.3,54.5
1777737560084,100.3,100.6,100.2,100.4,56.0
1777737860084,100.4,100.7,100.3,100.5,50.0
1777738160084,100.5,100.8,100.4,100.6,51.5
1777738460084,100.6,100.9,100.5,100.7,53.0
1777738760084,100.7,101.0,100.6,100.8,54.5
1777739060084,100.8,101.1,100.7,100.9,56.0
1777739360084,99.9,100.2,99.8,100.0,50.0
1777739660084,100.0,100.3,99.9,100.1,51.5
1777739960084,100.1,100.4,100.0,100.2,53.0
1777740260084,100.2,100.5,100.1,100.3,54.5
1777740560084,100.3,100.6,100.2,100.4,56.0
1777740860084,100.4,100.7,100.3,100.5,50.0
1777741160084,100.5,100.8,100.4,100.6,51.5
1777741460084,100.6,100.9,100.5,100.7,53.0
1777741760084,100.7,101.0,100.6,100.8,54.5
1777742060084,100.8,101.1,100.7,100.9,56.0
1777742360084,99.9,100.2,99.8,100.0,50.0
1777742660084,100.0,100.3,99.9,100.1,51.5
1777742960084,100.1,100.4,100.0,100.2,53.0
1777743260084,100.2,100.5,100.1,100.3,54.5
1777743560084,100.3,100.6,100.2,100.4,56.0
1777743860084,100.4,100.7,100.3,100.5,50.0
1777744160084,100.5,100.8,100.4,100.6,51.5
1777744460084,100.6,100.9,100.5,100.7,53.0
1777744760084,100.7,101.0,100.6,100.8,54.5
1777745060084,100.8,101.1,100.7,100.9,56.0
1777745360084,99.9,100.2,99.8,100.0,50.0
1777745660084,100.0,100.3,99.9,100.1,51.5
1777745960084,100.1,100.4,100.0,100.2,53.0
1777746260084,100.2,100.5,100.1,100.3,54.5
1777746560084,100.3,100.6,100.2,100.4,56.0
1777746860084,100.4,100.7,100.3,100.5,50.0
1777747160084,100.5,100.8,100.4,100.6,51.5
1777747460084,100.6,100.9,100.5,100.7,53.0
1777747760084,100.7,101.0,100.6,100.8,54.5
1777748060084,100.8,101.1,100.7,100.9,56.0
1777748360084,99.9,100.2,99.8,100.0,50.0
1777748660084,100.0,100.3,99.9,100.1,51.5
1777748960084,100.1,100.4,100.0,100.2,53.0
1777749260084,100.2,100.5,100.1,100.3,54.5
1777749560084,100.3,100.6,100.2,100.4,56.0
1777749860084,100.4,100.7,100.3,100.5,50.0
