timestamp,open,high,low,close,volume
1746714453079,99.9,100.2,99.8,100.0,50.0
1746800853079,100.0,100.3,99.9,100.1,51.5
1746887253079,100.1,100.4,100.0,100.2,53.0
1746973653079,100.2,100.5,100.1,100.3,54.5
1747060053079,100.3,100.6,100.2,100.4,56.0
1747146453079,100.4,100.7,100.3,100.5,50.0
1747232853079,100.5,100.8,100.4,100.6,51.5
1747319253079,100.6,100.9,100.5,100.7,53.0
1747405653079,100.7,101.0,100.6,100.8,54.5
1747492053079,100.8,101.1,100.7,100.9,56.0
1747578453079,99.9,100.2,99.8,100.0,50.0
1747664853079,100.0,100.3,99.9,100.1,51.5
1747751253079,100.1,100.4,100.0,100.2,53.0
1747837653079,100.2,100.5,100.1,100.3,54.5
1747924053079,100.3,100.6,100.2,100.4,56.0
1748010453079,100.4,100.7,100.3,100.5,50.0
1748096853079,100.5,100.8,100.4,100.6,51.5
1748183253079,100.6,100.9,100.5,100.7,53.0
1748269653079,100.7,101.0,100.6,100.8,54.5
1748356053079,100.8,101.1,100.7,100.9,56.0
1748442453079,99.9,100.2,99.8,100.0,50.0
1748528853079,100.0,100.3,99.9,100.1,51.5
1748615253079,100.1,100.4,100.0,100.2,53.0
1748701653079,100.2,100.5,100.1,100.3,54.5
1748788053079,100.3,100.6,100.2,100.4,56.0
1748874453079,100.4,100.7,100.3,100.5,50.0
1748960853079,100.5,100.8,100.4,100.6,51.5
1749047253079,100.6,100.9,100.5,100.7,53.0
1749133653079,100.7,101.0,100.6,100.8,54.5
1749220053079,100.8,101.1,100.7,100.9,56.0
1749306453079,99.9,100.2,99.8,100.0,50.0
1749392853079,100.0,100.3,99.9,100.1,51.5
1749479253079,100.1,100.4,100.0,100.2,53.0
1749565653079,100.2,100.5,100.1,100.3,54.5
1749652053079,100.3,100.6,100.2,100.4,56.0
1749738453079,100.4,100.7,100.3,100.5,50.0
1749824853079,100.5,100.8,100.4,100.6,51.5
1749911253079,100.6,100.9,100.5,100.7,53.0
1749997653079,100.7,101.0,100.6,100.8,54.5
1750084053079,100.8,101.1,100.7,100.9,56.0
1750170453079,99.9,100.2,99.8,100.0,50.0
1750256853079,100.0,100.3,99.9,100.1,51.5
1750343253079,100.1,100.4,100.0,100.2,53.0
